Country/Area;Date;Visitor
Democratic Republic of the Congo;08.2019;214 
Democratic Republic of the Congo;09.2019;40 
Democratic Republic of the Congo;10.2019;53 
Democratic Republic of the Congo;11.2019;76 
Democratic Republic of the Congo;12.2019;34 
Democratic Republic of the Congo;01.2020;35 
Democratic Republic of the Congo;02.2020;43 
Democratic Republic of the Congo;03.2020;12 
Democratic Republic of the Congo;04.2020;0 
Democratic Republic of the Congo;05.2020;3 
Democratic Republic of the Congo;06.2020;0 
Democratic Republic of the Congo;07.2020;0 
Democratic Republic of the Congo;08.2020;2 
Democratic Republic of the Congo;09.2020;2 
Democratic Republic of the Congo;10.2020;4 
Democratic Republic of the Congo;11.2020;11 
Democratic Republic of the Congo;12.2020;3 
Democratic Republic of the Congo;01.2021;2 
Democratic Republic of the Congo;02.2021;1 
Democratic Republic of the Congo;03.2021;3 
Democratic Republic of the Congo;04.2021;1 
Democratic Republic of the Congo;05.2021;3 
Democratic Republic of the Congo;06.2021;5 
Democratic Republic of the Congo;07.2021;30 
Democratic Republic of the Congo;08.2021;23 
Democratic Republic of the Congo;09.2021;7 
Democratic Republic of the Congo;10.2021;5 
Democratic Republic of the Congo;11.2021;4 
Democratic Republic of the Congo;12.2021;5 
Democratic Republic of the Congo;01.2022;2 
Democratic Republic of the Congo;02.2022;6 
Democratic Republic of the Congo;03.2022;9 
Democratic Republic of the Congo;04.2022;23 
Democratic Republic of the Congo;05.2022;18 
Democratic Republic of the Congo;06.2022;21 
Democratic Republic of the Congo;07.2022;16 
Democratic Republic of the Congo;08.2022;17 
Democratic Republic of the Congo;09.2022;47 
Democratic Republic of the Congo;10.2022;27 
Democratic Republic of the Congo;11.2022;56 
Democratic Republic of the Congo;12.2022;58 
Democratic Republic of the Congo;01.2023;32 
Democratic Republic of the Congo;02.2023;26 
Democratic Republic of the Congo;03.2023;47 
Democratic Republic of the Congo;04.2023;32 
Democratic Republic of the Congo;05.2023;40 
Democratic Republic of the Congo;06.2023;41 
Democratic Republic of the Congo;07.2023;0 
Democratic Republic of the Congo;08.2023;0 
Democratic Republic of the Congo;09.2023;0 
Democratic Republic of the Congo;10.2023;0 
Democratic Republic of the Congo;11.2023;0 
Democratic Republic of the Congo;12.2023;0 
Denmark;01.2017;1517 
Denmark;02.2017;1448 
Denmark;03.2017;2445 
Denmark;04.2017;3209 
Denmark;05.2017;1787 
Denmark;06.2017;1687 
Denmark;07.2017;3291 
Denmark;08.2017;1375 
Denmark;09.2017;1831 
Denmark;10.2017;3482 
Denmark;11.2017;1859 
Denmark;12.2017;1304 
Denmark;01.2018;1690 
Denmark;02.2018;1581 
Denmark;03.2018;3814 
Denmark;04.2018;2785 
Denmark;05.2018;2003 
Denmark;06.2018;1885 
Denmark;07.2018;4304 
Denmark;08.2018;1551 
Denmark;09.2018;2218 
Denmark;10.2018;3756 
Denmark;11.2018;2121 
Denmark;12.2018;1455 
Denmark;01.2019;1544 
Denmark;02.2019;1843 
Denmark;03.2019;3132 
Denmark;04.2019;4215 
Denmark;05.2019;2404 
Denmark;06.2019;1980 
Denmark;07.2019;4972 
Denmark;08.2019;1645 
Denmark;09.2019;2298 
Denmark;10.2019;3917 
Denmark;11.2019;3080 
Denmark;12.2019;1863 
Denmark;01.2020;1789 
Denmark;02.2020;2046 
Denmark;03.2020;803 
Denmark;04.2020;0 
Denmark;05.2020;1 
Denmark;06.2020;2 
Denmark;07.2020;6 
Denmark;08.2020;19 
Denmark;09.2020;17 
Denmark;10.2020;28 
Denmark;11.2020;39 
Denmark;12.2020;30 
Denmark;01.2021;35 
Denmark;02.2021;5 
Denmark;03.2021;17 
Denmark;04.2021;11 
Denmark;05.2021;17 
Denmark;06.2021;23 
Denmark;07.2021;404 
Denmark;08.2021;176 
Denmark;09.2021;26 
Denmark;10.2021;31 
Denmark;11.2021;35 
Denmark;12.2021;14 
Denmark;01.2022;45 
Denmark;02.2022;11 
Denmark;03.2022;87 
Denmark;04.2022;167 
Denmark;05.2022;263 
Denmark;06.2022;289 
Denmark;07.2022;258 
Denmark;08.2022;433 
Denmark;09.2022;570 
Denmark;10.2022;1175 
Denmark;11.2022;1150 
Denmark;12.2022;955 
Denmark;01.2023;1073 
Denmark;02.2023;1187 
Denmark;03.2023;3209 
Denmark;04.2023;3226 
Denmark;05.2023;2354 
Denmark;06.2023;2159 
Denmark;07.2023;0 
Denmark;08.2023;0 
Denmark;09.2023;0 
Denmark;10.2023;0 
Denmark;11.2023;0 
Denmark;12.2023;0 
Djibouti;01.2017;12 
Djibouti;02.2017;6 
Djibouti;03.2017;3 
Djibouti;04.2017;4 
Djibouti;05.2017;8 
Djibouti;06.2017;3 
Djibouti;07.2017;14 
Djibouti;08.2017;10 
Djibouti;09.2017;15 
Djibouti;10.2017;5 
Djibouti;11.2017;11 
Djibouti;12.2017;2 
Djibouti;01.2018;5 
Djibouti;02.2018;4 
Djibouti;03.2018;1 
Djibouti;04.2018;8 
Djibouti;05.2018;7 
Djibouti;06.2018;6 
Djibouti;07.2018;15 
Djibouti;08.2018;7 
Djibouti;09.2018;9 
Djibouti;10.2018;10 
Djibouti;11.2018;8 
Djibouti;12.2018;10 
Djibouti;01.2019;7 
Djibouti;02.2019;7 
Djibouti;03.2019;5 
Djibouti;04.2019;9 
Djibouti;05.2019;6 
Djibouti;06.2019;17 
Djibouti;07.2019;8 
Djibouti;08.2019;58 
Djibouti;09.2019;16 
Djibouti;10.2019;16 
Djibouti;11.2019;7 
Djibouti;12.2019;7 
Djibouti;01.2020;9 
Djibouti;02.2020;3 
Djibouti;03.2020;1 
Djibouti;04.2020;0 
Djibouti;05.2020;0 
Djibouti;06.2020;0 
Djibouti;07.2020;0 
Djibouti;08.2020;0 
Djibouti;09.2020;1 
Djibouti;10.2020;1 
Djibouti;11.2020;2 
Djibouti;12.2020;1 
Djibouti;01.2021;0 
Djibouti;02.2021;1 
Djibouti;03.2021;0 
Djibouti;04.2021;1 
Djibouti;05.2021;1 
Djibouti;06.2021;0 
Djibouti;07.2021;15 
Djibouti;08.2021;1 
Djibouti;09.2021;1 
Djibouti;10.2021;0 
Djibouti;11.2021;4 
Djibouti;12.2021;0 
Djibouti;01.2022;1 
Djibouti;02.2022;3 
Djibouti;03.2022;2 
Djibouti;04.2022;1 
Djibouti;05.2022;3 
Djibouti;06.2022;0 
Djibouti;07.2022;3 
Djibouti;08.2022;2 
Djibouti;09.2022;9 
Djibouti;10.2022;15 
Djibouti;11.2022;5 
Djibouti;12.2022;2 
Djibouti;01.2023;4 
Djibouti;02.2023;14 
Djibouti;03.2023;6 
Djibouti;04.2023;4 
Djibouti;05.2023;6 
Djibouti;06.2023;8 
Djibouti;07.2023;0 
Djibouti;08.2023;0 
Djibouti;09.2023;0 
Djibouti;10.2023;0 
Djibouti;11.2023;0 
Djibouti;12.2023;0 
Dominica;01.2017;3 
Dominica;02.2017;6 
Dominica;03.2017;5 
Dominica;04.2017;3 
Dominica;05.2017;5 
Dominica;06.2017;3 
Dominica;07.2017;11 
Dominica;08.2017;3 
Dominica;09.2017;3 
Dominica;10.2017;5 
Dominica;11.2017;4 
Dominica;12.2017;2 
Dominica;01.2018;5 
Dominica;02.2018;5 
Dominica;03.2018;11 
Dominica;04.2018;9 
Dominica;05.2018;1 
Dominica;06.2018;4 
Dominica;07.2018;1 
Dominica;08.2018;5 
Dominica;09.2018;5 
Dominica;10.2018;5 
Dominica;11.2018;8 
Dominica;12.2018;8 
Dominica;01.2019;4 
Dominica;02.2019;2 
Dominica;03.2019;13 
Dominica;04.2019;5 
Dominica;05.2019;3 
Dominica;06.2019;8 
Dominica;07.2019;7 
Dominica;08.2019;10 
Dominica;09.2019;5 
Dominica;10.2019;9 
Dominica;11.2019;11 
Dominica;12.2019;8 
Dominica;01.2020;4 
Dominica;02.2020;2 
Dominica;03.2020;0 
Dominica;04.2020;0 
Dominica;05.2020;0 
Dominica;06.2020;0 
Dominica;07.2020;0 
Dominica;08.2020;0 
Dominica;09.2020;0 
Dominica;10.2020;0 
Dominica;11.2020;0 
Dominica;12.2020;3 
Dominica;01.2021;1 
Dominica;02.2021;0 
Dominica;03.2021;0 
Dominica;04.2021;1 
Dominica;05.2021;0 
Dominica;06.2021;1 
Dominica;07.2021;5 
Dominica;08.2021;0 
Dominica;09.2021;0 
Dominica;10.2021;0 
Dominica;11.2021;0 
Dominica;12.2021;0 
Dominica;01.2022;1 
Dominica;02.2022;0 
Dominica;03.2022;3 
Dominica;04.2022;1 
Dominica;05.2022;1 
Dominica;06.2022;5 
Dominica;07.2022;1 
Dominica;08.2022;1 
Dominica;09.2022;3 
Dominica;10.2022;2 
Dominica;11.2022;10 
Dominica;12.2022;15 
Dominica;01.2023;11 
Dominica;02.2023;9 
Dominica;03.2023;19 
Dominica;04.2023;8 
Dominica;05.2023;19 
Dominica;06.2023;18 
Dominica;07.2023;0 
Dominica;08.2023;0 
Dominica;09.2023;0 
Dominica;10.2023;0 
Dominica;11.2023;0 
Dominica;12.2023;0 
Dominican Republic;01.2017;196 
Dominican Republic;02.2017;147 
Dominican Republic;03.2017;175 
Dominican Republic;04.2017;173 
Dominican Republic;05.2017;204 
Dominican Republic;06.2017;154 
Dominican Republic;07.2017;168 
Dominican Republic;08.2017;234 
Dominican Republic;09.2017;210 
Dominican Republic;10.2017;201 
Dominican Republic;11.2017;170 
Dominican Republic;12.2017;124 
Dominican Republic;01.2018;240 
Dominican Republic;02.2018;186 
Dominican Republic;03.2018;187 
Dominican Republic;04.2018;216 
Dominican Republic;05.2018;234 
Dominican Republic;06.2018;201 
Dominican Republic;07.2018;179 
Dominican Republic;08.2018;184 
Dominican Republic;09.2018;260 
Dominican Republic;10.2018;315 
Dominican Republic;11.2018;194 
Dominican Republic;12.2018;162 
Dominican Republic;01.2019;238 
Dominican Republic;02.2019;188 
Dominican Republic;03.2019;237 
Dominican Republic;04.2019;291 
Dominican Republic;05.2019;248 
Dominican Republic;06.2019;227 
Dominican Republic;07.2019;236 
Dominican Republic;08.2019;327 
Dominican Republic;09.2019;253 
Dominican Republic;10.2019;352 
Dominican Republic;11.2019;234 
Dominican Republic;12.2019;178 
Dominican Republic;01.2020;243 
Dominican Republic;02.2020;194 
Dominican Republic;03.2020;90 
Dominican Republic;04.2020;2 
Dominican Republic;05.2020;0 
Dominican Republic;06.2020;0 
Dominican Republic;07.2020;3 
Dominican Republic;08.2020;3 
Dominican Republic;09.2020;3 
Dominican Republic;10.2020;2 
Dominican Republic;11.2020;15 
Dominican Republic;12.2020;44 
Dominican Republic;01.2021;23 
Dominican Republic;02.2021;6 
Dominican Republic;03.2021;11 
Dominican Republic;04.2021;11 
Dominican Republic;05.2021;5 
Dominican Republic;06.2021;5 
Dominican Republic;07.2021;131 
Dominican Republic;08.2021;28 
Dominican Republic;09.2021;6 
Dominican Republic;10.2021;12 
Dominican Republic;11.2021;8 
Dominican Republic;12.2021;1 
Dominican Republic;01.2022;29 
Dominican Republic;02.2022;10 
Dominican Republic;03.2022;29 
Dominican Republic;04.2022;51 
Dominican Republic;05.2022;73 
Dominican Republic;06.2022;42 
Dominican Republic;07.2022;46 
Dominican Republic;08.2022;72 
Dominican Republic;09.2022;86 
Dominican Republic;10.2022;133 
Dominican Republic;11.2022;113 
Dominican Republic;12.2022;118 
Dominican Republic;01.2023;153 
Dominican Republic;02.2023;151 
Dominican Republic;03.2023;187 
Dominican Republic;04.2023;225 
Dominican Republic;05.2023;261 
Dominican Republic;06.2023;177 
Dominican Republic;07.2023;0 
Dominican Republic;08.2023;0 
Dominican Republic;09.2023;0 
Dominican Republic;10.2023;0 
Dominican Republic;11.2023;0 
Dominican Republic;12.2023;0 
East Germany;01.2017;0 
East Germany;02.2017;0 
East Germany;03.2017;0 
East Germany;04.2017;0 
East Germany;05.2017;0 
East Germany;06.2017;0 
East Germany;07.2017;0 
East Germany;08.2017;0 
East Germany;09.2017;0 
East Germany;10.2017;0 
East Germany;11.2017;0 
East Germany;12.2017;0 
East Germany;01.2018;0 
East Germany;02.2018;0 
East Germany;03.2018;0 
East Germany;04.2018;0 
East Germany;05.2018;0 
East Germany;06.2018;0 
East Germany;07.2018;0 
East Germany;08.2018;0 
East Germany;09.2018;0 
East Germany;10.2018;0 
East Germany;11.2018;0 
East Germany;12.2018;0 
East Germany;01.2019;0 
East Germany;02.2019;0 
East Germany;03.2019;0 
East Germany;04.2019;0 
East Germany;05.2019;0 
East Germany;06.2019;0 
East Germany;07.2019;0 
East Germany;08.2019;0 
East Germany;09.2019;0 
East Germany;10.2019;0 
East Germany;11.2019;0 
East Germany;12.2019;0 
East Germany;01.2020;0 
East Germany;02.2020;0 
East Germany;03.2020;0 
East Germany;04.2020;0 
East Germany;05.2020;0 
East Germany;06.2020;0 
East Germany;07.2020;0 
East Germany;08.2020;0 
East Germany;09.2020;0 
East Germany;10.2020;0 
East Germany;11.2020;0 
East Germany;12.2020;0 
East Germany;01.2021;0 
East Germany;02.2021;0 
East Germany;03.2021;0 
East Germany;04.2021;0 
East Germany;05.2021;0 
East Germany;06.2021;0 
East Germany;07.2021;0 
East Germany;08.2021;0 
East Germany;09.2021;0 
East Germany;10.2021;0 
East Germany;11.2021;0 
East Germany;12.2021;0 
East Germany;01.2022;0 
East Germany;02.2022;0 
East Germany;03.2022;0 
East Germany;04.2022;0 
East Germany;05.2022;0 
East Germany;06.2022;0 
East Germany;07.2022;0 
East Germany;08.2022;0 
East Germany;09.2022;0 
East Germany;10.2022;0 
East Germany;11.2022;0 
East Germany;12.2022;0 
East Germany;01.2023;0 
East Germany;02.2023;0 
East Germany;03.2023;0 
East Germany;04.2023;0 
East Germany;05.2023;0 
East Germany;06.2023;0 
East Germany;07.2023;0 
East Germany;08.2023;0 
East Germany;09.2023;0 
East Germany;10.2023;0 
East Germany;11.2023;0 
East Germany;12.2023;0 
East Timor;01.2017;51 
East Timor;02.2017;47 
East Timor;03.2017;82 
East Timor;04.2017;32 
East Timor;05.2017;48 
East Timor;06.2017;19 
East Timor;07.2017;26 
East Timor;08.2017;40 
East Timor;09.2017;23 
East Timor;10.2017;37 
East Timor;11.2017;33 
East Timor;12.2017;23 
East Timor;01.2018;32 
East Timor;02.2018;26 
East Timor;03.2018;79 
East Timor;04.2018;10 
East Timor;05.2018;26 
East Timor;06.2018;8 
East Timor;07.2018;13 
East Timor;08.2018;28 
East Timor;09.2018;62 
East Timor;10.2018;52 
East Timor;11.2018;36 
East Timor;12.2018;17 
East Timor;01.2019;33 
East Timor;02.2019;33 
East Timor;03.2019;76 
East Timor;04.2019;14 
East Timor;05.2019;22 
East Timor;06.2019;24 
East Timor;07.2019;17 
East Timor;08.2019;27 
East Timor;09.2019;55 
East Timor;10.2019;27 
East Timor;11.2019;24 
East Timor;12.2019;35 
East Timor;01.2020;19 
East Timor;02.2020;72 
East Timor;03.2020;6 
East Timor;04.2020;0 
East Timor;05.2020;0 
East Timor;06.2020;0 
East Timor;07.2020;0 
East Timor;08.2020;0 
East Timor;09.2020;0 
East Timor;10.2020;4 
East Timor;11.2020;9 
East Timor;12.2020;2 
East Timor;01.2021;1 
East Timor;02.2021;1 
East Timor;03.2021;1 
East Timor;04.2021;0 
East Timor;05.2021;0 
East Timor;06.2021;1 
East Timor;07.2021;10 
East Timor;08.2021;0 
East Timor;09.2021;1 
East Timor;10.2021;10 
East Timor;11.2021;5 
East Timor;12.2021;0 
East Timor;01.2022;2 
East Timor;02.2022;1 
East Timor;03.2022;1 
East Timor;04.2022;4 
East Timor;05.2022;4 
East Timor;06.2022;8 
East Timor;07.2022;3 
East Timor;08.2022;12 
East Timor;09.2022;18 
East Timor;10.2022;43 
East Timor;11.2022;27 
East Timor;12.2022;71 
East Timor;01.2023;23 
East Timor;02.2023;41 
East Timor;03.2023;39 
East Timor;04.2023;18 
East Timor;05.2023;10 
East Timor;06.2023;15 
East Timor;07.2023;0 
East Timor;08.2023;0 
East Timor;09.2023;0 
East Timor;10.2023;0 
East Timor;11.2023;0 
East Timor;12.2023;0 
Ecuador;01.2017;86 
Ecuador;02.2017;99 
Ecuador;03.2017;119 
Ecuador;04.2017;188 
Ecuador;05.2017;187 
Ecuador;06.2017;145 
Ecuador;07.2017;178 
Ecuador;08.2017;220 
Ecuador;09.2017;178 
Ecuador;10.2017;255 
Ecuador;11.2017;181 
Ecuador;12.2017;104 
Ecuador;01.2018;91 
Ecuador;02.2018;79 
Ecuador;03.2018;196 
Ecuador;04.2018;303 
Ecuador;05.2018;225 
Ecuador;06.2018;199 
Ecuador;07.2018;173 
Ecuador;08.2018;250 
Ecuador;09.2018;206 
Ecuador;10.2018;316 
Ecuador;11.2018;203 
Ecuador;12.2018;75 
Ecuador;01.2019;102 
Ecuador;02.2019;80 
Ecuador;03.2019;220 
Ecuador;04.2019;282 
Ecuador;05.2019;220 
Ecuador;06.2019;141 
Ecuador;07.2019;201 
Ecuador;08.2019;247 
Ecuador;09.2019;369 
Ecuador;10.2019;253 
Ecuador;11.2019;168 
Ecuador;12.2019;123 
Ecuador;01.2020;103 
Ecuador;02.2020;75 
Ecuador;03.2020;23 
Ecuador;04.2020;0 
Ecuador;05.2020;0 
Ecuador;06.2020;0 
Ecuador;07.2020;1 
Ecuador;08.2020;0 
Ecuador;09.2020;4 
Ecuador;10.2020;2 
Ecuador;11.2020;3 
Ecuador;12.2020;8 
Ecuador;01.2021;5 
Ecuador;02.2021;1 
Ecuador;03.2021;4 
Ecuador;04.2021;1 
Ecuador;05.2021;1 
Ecuador;06.2021;1 
Ecuador;07.2021;102 
Ecuador;08.2021;21 
Ecuador;09.2021;4 
Ecuador;10.2021;9 
Ecuador;11.2021;6 
Ecuador;12.2021;0 
Ecuador;01.2022;7 
Ecuador;02.2022;1 
Ecuador;03.2022;13 
Ecuador;04.2022;12 
Ecuador;05.2022;18 
Ecuador;06.2022;14 
Ecuador;07.2022;20 
Ecuador;08.2022;25 
Ecuador;09.2022;37 
Ecuador;10.2022;57 
Ecuador;11.2022;83 
Ecuador;12.2022;71 
Ecuador;01.2023;75 
Ecuador;02.2023;71 
Ecuador;03.2023;161 
Ecuador;04.2023;260 
Ecuador;05.2023;185 
Ecuador;06.2023;106 
Ecuador;07.2023;0 
Ecuador;08.2023;0 
Ecuador;09.2023;0 
Ecuador;10.2023;0 
Ecuador;11.2023;0 
Ecuador;12.2023;0 
Egypt;01.2017;281 
Egypt;02.2017;254 
Egypt;03.2017;376 
Egypt;04.2017;355 
Egypt;05.2017;394 
Egypt;06.2017;293 
Egypt;07.2017;398 
Egypt;08.2017;353 
Egypt;09.2017;443 
Egypt;10.2017;502 
Egypt;11.2017;355 
Egypt;12.2017;279 
Egypt;01.2018;318 
Egypt;02.2018;290 
Egypt;03.2018;347 
Egypt;04.2018;462 
Egypt;05.2018;307 
Egypt;06.2018;379 
Egypt;07.2018;566 
Egypt;08.2018;329 
Egypt;09.2018;526 
Egypt;10.2018;636 
Egypt;11.2018;424 
Egypt;12.2018;358 
Egypt;01.2019;432 
Egypt;02.2019;323 
Egypt;03.2019;539 
Egypt;04.2019;535 
Egypt;05.2019;324 
Egypt;06.2019;705 
Egypt;07.2019;539 
Egypt;08.2019;769 
Egypt;09.2019;657 
Egypt;10.2019;556 
Egypt;11.2019;563 
Egypt;12.2019;403 
Egypt;01.2020;487 
Egypt;02.2020;370 
Egypt;03.2020;131 
Egypt;04.2020;1 
Egypt;05.2020;1 
Egypt;06.2020;1 
Egypt;07.2020;2 
Egypt;08.2020;25 
Egypt;09.2020;37 
Egypt;10.2020;71 
Egypt;11.2020;96 
Egypt;12.2020;72 
Egypt;01.2021;66 
Egypt;02.2021;25 
Egypt;03.2021;31 
Egypt;04.2021;50 
Egypt;05.2021;65 
Egypt;06.2021;59 
Egypt;07.2021;358 
Egypt;08.2021;195 
Egypt;09.2021;91 
Egypt;10.2021;95 
Egypt;11.2021;102 
Egypt;12.2021;50 
Egypt;01.2022;60 
Egypt;02.2022;62 
Egypt;03.2022;108 
Egypt;04.2022;123 
Egypt;05.2022;200 
Egypt;06.2022;142 
Egypt;07.2022;176 
Egypt;08.2022;260 
Egypt;09.2022;272 
Egypt;10.2022;288 
Egypt;11.2022;258 
Egypt;12.2022;274 
Egypt;01.2023;302 
Egypt;02.2023;253 
Egypt;03.2023;275 
Egypt;04.2023;268 
Egypt;05.2023;461 
Egypt;06.2023;341 
Egypt;07.2023;0 
Egypt;08.2023;0 
Egypt;09.2023;0 
Egypt;10.2023;0 
Egypt;11.2023;0 
Egypt;12.2023;0 
El Salvador;01.2017;49 
El Salvador;02.2017;65 
El Salvador;03.2017;77 
El Salvador;04.2017;55 
El Salvador;05.2017;58 
El Salvador;06.2017;37 
El Salvador;07.2017;62 
El Salvador;08.2017;64 
El Salvador;09.2017;89 
El Salvador;10.2017;75 
El Salvador;11.2017;62 
El Salvador;12.2017;42 
El Salvador;01.2018;46 
El Salvador;02.2018;37 
El Salvador;03.2018;93 
El Salvador;04.2018;84 
El Salvador;05.2018;51 
El Salvador;06.2018;48 
El Salvador;07.2018;66 
El Salvador;08.2018;63 
El Salvador;09.2018;97 
El Salvador;10.2018;85 
El Salvador;11.2018;85 
El Salvador;12.2018;83 
El Salvador;01.2019;59 
El Salvador;02.2019;43 
El Salvador;03.2019;78 
El Salvador;04.2019;100 
El Salvador;05.2019;94 
El Salvador;06.2019;128 
El Salvador;07.2019;70 
El Salvador;08.2019;109 
El Salvador;09.2019;110 
El Salvador;10.2019;93 
El Salvador;11.2019;121 
El Salvador;12.2019;75 
El Salvador;01.2020;65 
El Salvador;02.2020;31 
El Salvador;03.2020;15 
El Salvador;04.2020;0 
El Salvador;05.2020;0 
El Salvador;06.2020;0 
El Salvador;07.2020;0 
El Salvador;08.2020;1 
El Salvador;09.2020;1 
El Salvador;10.2020;6 
El Salvador;11.2020;4 
El Salvador;12.2020;4 
El Salvador;01.2021;2 
El Salvador;02.2021;0 
El Salvador;03.2021;0 
El Salvador;04.2021;1 
El Salvador;05.2021;2 
El Salvador;06.2021;1 
El Salvador;07.2021;18 
El Salvador;08.2021;14 
El Salvador;09.2021;1 
El Salvador;10.2021;10 
El Salvador;11.2021;4 
El Salvador;12.2021;3 
El Salvador;01.2022;4 
El Salvador;02.2022;1 
El Salvador;03.2022;5 
El Salvador;04.2022;7 
El Salvador;05.2022;5 
El Salvador;06.2022;3 
El Salvador;07.2022;12 
El Salvador;08.2022;17 
El Salvador;09.2022;32 
El Salvador;10.2022;34 
El Salvador;11.2022;68 
El Salvador;12.2022;53 
El Salvador;01.2023;44 
El Salvador;02.2023;72 
El Salvador;03.2023;122 
El Salvador;04.2023;106 
El Salvador;05.2023;121 
El Salvador;06.2023;122 
El Salvador;07.2023;0 
El Salvador;08.2023;0 
El Salvador;09.2023;0 
El Salvador;10.2023;0 
El Salvador;11.2023;0 
El Salvador;12.2023;0 
Equatorial Guinea;01.2017;1 
Equatorial Guinea;02.2017;0 
Equatorial Guinea;03.2017;0 
Equatorial Guinea;04.2017;0 
Equatorial Guinea;05.2017;0 
Equatorial Guinea;06.2017;0 
Equatorial Guinea;07.2017;0 
Equatorial Guinea;08.2017;1 
Equatorial Guinea;09.2017;5 
Equatorial Guinea;10.2017;1 
Equatorial Guinea;11.2017;1 
Equatorial Guinea;12.2017;1 
Equatorial Guinea;01.2018;1 
Equatorial Guinea;02.2018;0 
Equatorial Guinea;03.2018;0 
Equatorial Guinea;04.2018;3 
Equatorial Guinea;05.2018;1 
Equatorial Guinea;06.2018;1 
Equatorial Guinea;07.2018;0 
Equatorial Guinea;08.2018;0 
Equatorial Guinea;09.2018;1 
Equatorial Guinea;10.2018;1 
Equatorial Guinea;11.2018;2 
Equatorial Guinea;12.2018;0 
Equatorial Guinea;01.2019;0 
Equatorial Guinea;02.2019;2 
Equatorial Guinea;03.2019;0 
Equatorial Guinea;04.2019;0 
Equatorial Guinea;05.2019;0 
Equatorial Guinea;06.2019;18 
Equatorial Guinea;07.2019;1 
Equatorial Guinea;08.2019;17 
Equatorial Guinea;09.2019;2 
Equatorial Guinea;10.2019;7 
Equatorial Guinea;11.2019;1 
Equatorial Guinea;12.2019;0 
Equatorial Guinea;01.2020;4 
Equatorial Guinea;02.2020;0 
Equatorial Guinea;03.2020;0 
Equatorial Guinea;04.2020;0 
Equatorial Guinea;05.2020;0 
Equatorial Guinea;06.2020;0 
Equatorial Guinea;07.2020;0 
Equatorial Guinea;08.2020;0 
Equatorial Guinea;09.2020;0 
Equatorial Guinea;10.2020;0 
Equatorial Guinea;11.2020;0 
Equatorial Guinea;12.2020;0 
Equatorial Guinea;01.2021;0 
Equatorial Guinea;02.2021;0 
Equatorial Guinea;03.2021;0 
Equatorial Guinea;04.2021;0 
Equatorial Guinea;05.2021;0 
Equatorial Guinea;06.2021;0 
Equatorial Guinea;07.2021;10 
Equatorial Guinea;08.2021;0 
Equatorial Guinea;09.2021;0 
Equatorial Guinea;10.2021;1 
Equatorial Guinea;11.2021;0 
Equatorial Guinea;12.2021;0 
Equatorial Guinea;01.2022;0 
Equatorial Guinea;02.2022;0 
Equatorial Guinea;03.2022;0 
Equatorial Guinea;04.2022;0 
Equatorial Guinea;05.2022;0 
Equatorial Guinea;06.2022;0 
Equatorial Guinea;07.2022;0 
Equatorial Guinea;08.2022;0 
Equatorial Guinea;09.2022;0 
Equatorial Guinea;10.2022;0 
Equatorial Guinea;11.2022;0 
Equatorial Guinea;12.2022;0 
Equatorial Guinea;01.2023;0 
Equatorial Guinea;02.2023;0 
Equatorial Guinea;03.2023;0 
Equatorial Guinea;04.2023;0 
Equatorial Guinea;05.2023;0 
Equatorial Guinea;06.2023;2 
Equatorial Guinea;07.2023;0 
Equatorial Guinea;08.2023;0 
Equatorial Guinea;09.2023;0 
Equatorial Guinea;10.2023;0 
Equatorial Guinea;11.2023;0 
Equatorial Guinea;12.2023;0 
Eritrea;01.2017;5 
Eritrea;02.2017;5 
Eritrea;03.2017;10 
Eritrea;04.2017;6 
Eritrea;05.2017;4 
Eritrea;06.2017;4 
Eritrea;07.2017;5 
Eritrea;08.2017;5 
Eritrea;09.2017;7 
Eritrea;10.2017;3 
Eritrea;11.2017;9 
Eritrea;12.2017;3 
Eritrea;01.2018;4 
Eritrea;02.2018;4 
Eritrea;03.2018;10 
Eritrea;04.2018;7 
Eritrea;05.2018;3 
Eritrea;06.2018;9 
Eritrea;07.2018;1 
Eritrea;08.2018;3 
Eritrea;09.2018;5 
Eritrea;10.2018;4 
Eritrea;11.2018;9 
Eritrea;12.2018;1 
Eritrea;01.2019;2 
Eritrea;02.2019;1 
Eritrea;03.2019;17 
Eritrea;04.2019;7 
Eritrea;05.2019;6 
Eritrea;06.2019;7 
Eritrea;07.2019;6 
Eritrea;08.2019;5 
Eritrea;09.2019;4 
Eritrea;10.2019;8 
Eritrea;11.2019;4 
Eritrea;12.2019;0 
Eritrea;01.2020;1 
Eritrea;02.2020;4 
Eritrea;03.2020;0 
Eritrea;04.2020;0 
Eritrea;05.2020;0 
Eritrea;06.2020;0 
Eritrea;07.2020;0 
Eritrea;08.2020;0 
Eritrea;09.2020;0 
Eritrea;10.2020;0 
Eritrea;11.2020;1 
Eritrea;12.2020;0 
Eritrea;01.2021;0 
Eritrea;02.2021;0 
Eritrea;03.2021;0 
Eritrea;04.2021;0 
Eritrea;05.2021;0 
Eritrea;06.2021;0 
Eritrea;07.2021;20 
Eritrea;08.2021;10 
Eritrea;09.2021;0 
Eritrea;10.2021;0 
Eritrea;11.2021;0 
Eritrea;12.2021;0 
Eritrea;01.2022;0 
Eritrea;02.2022;0 
Eritrea;03.2022;0 
Eritrea;04.2022;0 
Eritrea;05.2022;7 
Eritrea;06.2022;1 
Eritrea;07.2022;0 
Eritrea;08.2022;0 
Eritrea;09.2022;5 
Eritrea;10.2022;1 
